Code Département;Département;Population;geom;Geo Point 2D
24;Dordogne;412629;"{""coordinates"": [[[0.3346289179, 45.4602080269], [0.34299688440000003, 45.4605552257], [0.35653476030000003, 45.4654754389], [0.36018558710000004, 45.4689148106], [0.36357698310000003, 45.4759941675], [0.3766229628, 45.4760440951], [0.3789571147, 45.4787393635], [0.3782028103, 45.4838112706], [0.3816980686, 45.4862570021], [0.39094372800000005, 45.4852938935], [0.4098221882, 45.4923703394], [0.4235110179, 45.4832011817], [0.4317433489, 45.4855918025], [0.4327936791, 45.5024607554], [0.4502361449, 45.51726701], [0.4511217393, 45.519442162], [0.4493053631, 45.5239110185], [0.4588088175, 45.5258481699], [0.46495370760000004, 45.5343423215], [0.4657355629, 45.5396205259], [0.4795284728, 45.5388155159], [0.4962630549, 45.5444872115], [0.5027626655, 45.548692343], [0.5064965185, 45.5538835041], [0.5065590115, 45.5577984973], [0.5041842026, 45.5618098395], [0.49857645240000004, 45.5647771275], [0.5043156353, 45.5749040902], [0.5127399098000001, 45.5858865796], [0.5163211635, 45.5880594983], [0.512941775, 45.5914245159], [0.5131238767, 45.5975467166], [0.5155932639, 45.6003761471], [0.5088886613, 45.6093109569], [0.49985956810000004, 45.6166775162], [0.5004045011, 45.6195662977], [0.5044955902, 45.6180129354], [0.5068203346, 45.6194456088], [0.511617033, 45.6256438861], [0.5114834596, 45.6296455529], [0.5292255087000001, 45.6440170774], [0.5354218406, 45.6428574232], [0.5355399348000001, 45.6333652195], [0.5384490617000001, 45.6287324156], [0.5425530813, 45.6305816212], [0.54683683, 45.6350760733], [0.5612150076, 45.6327399474], [0.5754470136000001, 45.640928641], [0.5757063246, 45.6428675709], [0.5670334831, 45.6532597809], [0.5702382933, 45.6533551338], [0.5889569323, 45.6666189277], [0.6003906799000001, 45.6717343616], [0.6034356618, 45.681005495], [0.6036763962, 45.6937871695], [0.6153218489, 45.6950469167], [0.6285081736, 45.7066765298], [0.6280619138, 45.7117751944], [0.6255329263, 45.7132912858], [0.629612693, 45.71456726], [0.6355268542, 45.7071438584], [0.6360449771000001, 45.7038664849], [0.6401452609, 45.6979002821], [0.6445523873, 45.6965718208], [0.6475856265000001, 45.6981919328], [0.6542321022, 45.6887082059], [0.6713177296, 45.6862637226], [0.6888206051, 45.6881917604], [0.7031314744, 45.6871818515], [0.7141227628, 45.6943610134], [0.7264792932, 45.6944489258], [0.7458838699, 45.6872573232], [0.758096031, 45.6733253352], [0.7756459279, 45.6677449438], [0.7715948703000001, 45.6490732842], [0.7639622408000001, 45.6417079667], [0.7650488003, 45.6365515125], [0.7638329037, 45.6297413183], [0.7506081097, 45.616866781], [0.7521979586, 45.6172940314], [0.7565131239, 45.6110337406], [0.765802792, 45.6056082235], [0.7761882332000001, 45.591986242], [0.7803761098, 45.5911897776], [0.8029840098000001, 45.5962712461], [0.8065427758, 45.5950597472], [0.8114951698, 45.5758714438], [0.8173873714000001, 45.5759517738], [0.8430242531000001, 45.5825955677], [0.8491998741000001, 45.591226542], [0.8503485072, 45.5985297605], [0.8596979249000001, 45.6131858898], [0.8693582350000001, 45.6235258826], [0.8927744408, 45.6010199358], [0.9069489783, 45.606159731], [0.9135889173, 45.6041211985], [0.9219381546000001, 45.6059368315], [0.9345497361, 45.6115837637], [0.9494694734, 45.6116054127], [0.9634376966, 45.6091586445], [0.9730550202, 45.607246169], [0.9757543504, 45.6043546553], [0.9796285253, 45.6032316929], [0.9855074029, 45.6039325559], [0.9984530021, 45.6145261138], [0.9999204816, 45.6122039138], [1.0048314848, 45.6105526482], [1.0233311222, 45.6089273118], [1.0272245292, 45.6015490899], [1.0358438821, 45.6002101009], [1.0342489617, 45.5917790805], [1.0377083807, 45.5891201252], [1.0346806661, 45.5789166388], [1.0378037278, 45.5687413398], [1.0499960232, 45.5567799051], [1.0594767815, 45.5538742794], [1.0626570131, 45.5548109818], [1.0717211244, 45.5476708798], [1.0814667435, 45.5330241823], [1.0856720131, 45.5310467545], [1.0856575917, 45.534510737], [1.0890742243, 45.5363037254], [1.1020637506, 45.5365383468], [1.1077179806, 45.5436197952], [1.1189576899, 45.5454956], [1.123969231, 45.5447182964], [1.1293385961, 45.5421443803], [1.1298226519, 45.5404851984], [1.1323657067, 45.541321941], [1.1376820616, 45.5397708786], [1.1671525448, 45.5250460927], [1.1518860569, 45.5177325088], [1.1359422598, 45.5064054558], [1.1281904669, 45.493658304], [1.1184357183, 45.4879062408], [1.1176282319, 45.4810147957], [1.1192313245, 45.4779513027], [1.1358330938, 45.4708622673], [1.1453595175, 45.4732160683], [1.152840099, 45.4732061537], [1.1619322998000001, 45.4786552222], [1.1641724546, 45.4755304072], [1.1698569128, 45.4728454829], [1.1760582535, 45.4652400354], [1.1768216743, 45.4608164838], [1.1851230641, 45.4550992386], [1.2095051561, 45.4630857091], [1.2359397841, 45.455027204], [1.2338735405, 45.4400721312], [1.2414043474, 45.4373569286], [1.2567794401, 45.4451095494], [1.2682921412, 45.4406467106], [1.2755961257, 45.4336835615], [1.284372115, 45.4375685705], [1.2921189928, 45.435054162], [1.2934948262, 45.4332008157], [1.2883577800000001, 45.4311950865], [1.2878560666, 45.4340695712], [1.2825220931, 45.432355085], [1.2830924998, 45.4292114715], [1.2881763535, 45.4273248416], [1.2891959364, 45.4173033549], [1.2818936775, 45.4153552115], [1.2781746194, 45.4124304154], [1.2718680741, 45.4182633869], [1.2690236525, 45.4167072732], [1.2640544674, 45.4193135404], [1.258306037, 45.4193027379], [1.2586954022999999, 45.412424026], [1.2563240295, 45.4062832896], [1.2596076806, 45.3983525633], [1.2699318744, 45.3960671079], [1.2761766372, 45.4034146272], [1.2804275637, 45.401520978], [1.2740158792, 45.3928678655], [1.2781441994, 45.3906580961], [1.2776786367000001, 45.3883137111], [1.2797940827, 45.3845102747], [1.2881308576000001, 45.3858934916], [1.2960153758000001, 45.3943349], [1.2988199548, 45.3946305987], [1.3158617478, 45.3845322632], [1.3232293034, 45.3831143586], [1.3205078308, 45.3679299993], [1.3177369947, 45.3624169495], [1.3077255086, 45.3579699952], [1.3010850870000001, 45.358178375], [1.2891030872, 45.3540717851], [1.2779414001, 45.3341149998], [1.2651783988, 45.3230397482], [1.2587843614, 45.3206383602], [1.2358020682, 45.3220419165], [1.2384495226, 45.3132958306], [1.239464481, 45.3032748127], [1.2383952279, 45.3024996231], [1.2415554698, 45.3006318327], [1.2400866779, 45.2943653512], [1.2366474140000001, 45.2903816008], [1.2323773669, 45.2888326107], [1.2270638425, 45.2718430897], [1.2312681562, 45.2718403256], [1.2402100896000001, 45.2674664286], [1.2422156708, 45.265911024], [1.2393809906, 45.2604408713], [1.2529210596, 45.2553016312], [1.2762876538, 45.2556977248], [1.2776811942, 45.2420807658], [1.2697891485000001, 45.235280587], [1.2551055782, 45.2268933097], [1.2336066662, 45.2221927214], [1.2278220628, 45.2052211415], [1.2322989919, 45.1976996517], [1.275216649, 45.1990904094], [1.2921236448, 45.1865118034], [1.2853453858, 45.17594531], [1.269361444, 45.1647577817], [1.2558561577, 45.1661119295], [1.2544377454, 45.1584992273], [1.2741676331, 45.1517713292], [1.2965146283, 45.1401905678], [1.3074041868, 45.137314954], [1.3113679623, 45.1377334729], [1.317388631, 45.1421068605], [1.322405945, 45.143052414], [1.3283246210000001, 45.1384193666], [1.3347591383, 45.1375780761], [1.3502637174, 45.1419818546], [1.3519854604, 45.1416371548], [1.3521218763, 45.1339912507], [1.3642923608, 45.1321107193], [1.3741637411, 45.1344903271], [1.3870029148, 45.1343678262], [1.4130876981, 45.1249075718], [1.4141844538, 45.1200591127], [1.4094676342, 45.1126431654], [1.3934439213, 45.1060760086], [1.3782503131000001, 45.1060892823], [1.3775113503, 45.10473395], [1.3800568717, 45.1007975705], [1.3864362517, 45.1028767855], [1.3935218512, 45.096946099], [1.3949453591, 45.0916504627], [1.3915778775, 45.0873034368], [1.4052258845, 45.0723419448], [1.4063561965, 45.0692925595], [1.3995614571, 45.0611845446], [1.4087893606000002, 45.0566220556], [1.4162109060999999, 45.050200502], [1.4274726859, 45.0359357441], [1.4385963777000002, 45.0257331585], [1.4482577552, 45.0194040617], [1.4428887553, 45.0146759279], [1.4319065002, 45.0101864812], [1.4091254081, 45.0067229372], [1.414444168, 44.994893484], [1.4145879511000001, 44.977794038], [1.4195733381, 44.9636129165], [1.4207336396999999, 44.9551165549], [1.4279485298, 44.946581711], [1.4334670867, 44.9460427392], [1.4346951431, 44.9445237198], [1.4364044047, 44.9406151312], [1.4331038413, 44.9372150615], [1.4370034666, 44.9349078611], [1.4376166584, 44.9284614609], [1.4419642147, 44.9209067085], [1.4423501795, 44.9165472577], [1.4250022156, 44.9199219572], [1.4105237613, 44.9087815151], [1.4134643106, 44.9086722556], [1.4194017274, 44.902674703], [1.421829585, 44.8964091274], [1.4398567374, 44.8889472173], [1.4424997936000001, 44.8819431538], [1.4419256468000001, 44.8775756934], [1.4381269267, 44.873812195], [1.4310840692, 44.8712806032], [1.4181797898, 44.8705986185], [1.4114401549, 44.8727014693], [1.4125321525, 44.8678524691], [1.4103677234, 44.8649110154], [1.4048297846, 44.8625262448], [1.4025123867, 44.8490499608], [1.3927140666, 44.8493695607], [1.3861021387, 44.8474347456], [1.3768931971, 44.8417325165], [1.3699846242, 44.8464490571], [1.3656437274, 44.8452415478], [1.3614088604, 44.8407962417], [1.3599430757, 44.8342529897], [1.3641055004, 44.8115682237], [1.3428195449, 44.8068901043], [1.3255054949, 44.8060131756], [1.2984604557, 44.795785763], [1.2933162676, 44.7898460718], [1.3042790766999999, 44.7885455343], [1.3041300435, 44.7856885977], [1.2981592684, 44.7807522866], [1.296243049, 44.777811463], [1.2970301483, 44.7762440439], [1.2991213094, 44.7741950501], [1.3070398846, 44.771696676], [1.3134128661, 44.7660404492], [1.3228193611, 44.765043157], [1.3160471856, 44.7403700703], [1.3001861206, 44.7442791673], [1.2997473701, 44.7338769619], [1.295066472, 44.7236680062], [1.2875904498000001, 44.7146475591], [1.2704127081, 44.7223617744], [1.2637980717000001, 44.7106858067], [1.2473923494, 44.7072052895], [1.2433609148, 44.7037473659], [1.2438837332000001, 44.6956483712], [1.240441396, 44.6928039259], [1.2255692135, 44.686974319], [1.2245513454, 44.6842654691], [1.1970843596, 44.6821050033], [1.1784645208, 44.6826393565], [1.1691224493, 44.6802014583], [1.160695448, 44.6726458934], [1.146728963, 44.6707963854], [1.1476386889, 44.6629716597], [1.1465183823, 44.6528400424], [1.1537948801, 44.6394089908], [1.1508970199, 44.6328561683], [1.1481340649, 44.63246683], [1.1073920667000001, 44.6039554128], [1.0983642125, 44.595398634], [1.0954254371, 44.5902394108], [1.1034646939, 44.5809665044], [1.1008527223, 44.57752312], [1.1032143457, 44.571734741], [1.0915723341, 44.5712982548], [1.0755546614, 44.575756099], [1.0780066603, 44.5876216281], [1.0733130611, 44.5955787937], [1.0642117553000001, 44.596511146], [1.0454184639, 44.6057547168], [1.0147514182, 44.6140963852], [1.0040665115, 44.623070613], [0.9959183135, 44.632821163], [0.9791235231000001, 44.6436076635], [0.9742855482, 44.641792761], [0.9716508667, 44.6382070481], [0.9666771471000001, 44.6373772325], [0.9485630918, 44.6406124938], [0.9382212037000001, 44.639469134], [0.9267280238000001, 44.6351043715], [0.9213620402, 44.6275603586], [0.9058145401000001, 44.621296091], [0.9010006456, 44.6174556775], [0.8907497936000001, 44.6149910703], [0.8778552213, 44.6154601977], [0.8741807404, 44.6102526542], [0.8727547535, 44.6004962333], [0.8699922488, 44.5973107978], [0.8425007456, 44.6009624255], [0.8375276427, 44.6056707668], [0.8401283834000001, 44.6101138201], [0.8373872836, 44.6161032072], [0.8292876486, 44.6128535722], [0.8220046971, 44.6237363529], [0.8170041346, 44.6270050761], [0.8337471741, 44.6353669191], [0.8363633014, 44.6385828689], [0.8367764531, 44.6427391397], [0.8350565524, 44.6532939287], [0.8425544651, 44.6561395713], [0.8433989256000001, 44.6634824995], [0.8463256567, 44.6664457915], [0.8524381351, 44.6689791602], [0.8339023408, 44.6702893155], [0.8273544343, 44.673041992], [0.8258406158, 44.6758996406], [0.8291058062000001, 44.6786881322], [0.8315533620000001, 44.6842623357], [0.8272556276, 44.6916703234], [0.7977215485, 44.7017680851], [0.7926571960000001, 44.6997182233], [0.7867756814, 44.6934737199], [0.7850429103000001, 44.6895365866], [0.7875524345, 44.6854339517], [0.781036178, 44.6834976952], [0.7631401293000001, 44.6899183156], [0.7626523314, 44.6821440022], [0.7448085431, 44.6817925628], [0.7291376575, 44.6759879781], [0.7164691478, 44.6780824395], [0.7008014833, 44.6778579316], [0.6849985569, 44.6755505354], [0.6693366858, 44.6781912172], [0.6574317445, 44.6778506246], [0.654761585, 44.6962597998], [0.6415601138, 44.7042619984], [0.6303577975, 44.7065717072], [0.6300889163, 44.7050383725], [0.6216362697000001, 44.7005445383], [0.6234080713, 44.6936040192], [0.6200141239, 44.6912982616], [0.6097245994, 44.6953746174], [0.5885783413, 44.6980278116], [0.5771503265, 44.6940222623], [0.5740689402, 44.6893395224], [0.5746114203, 44.6861548011], [0.5724224211, 44.6791479357], [0.5672917481, 44.6715539738], [0.5640430465, 44.672626381], [0.5575333377, 44.6707669958], [0.5519351739, 44.6660072975], [0.5477802340000001, 44.6649055663], [0.5412478653, 44.6651586649], [0.5361216221, 44.674035536], [0.5216522194000001, 44.6785834351], [0.5156718119, 44.6783322112], [0.4875169636, 44.6666750187], [0.4705326718, 44.6695783202], [0.4699605871, 44.6678142001], [0.45224200070000004, 44.6556374928], [0.42568901610000004, 44.6499792714], [0.4169026347, 44.6450841568], [0.39443306240000003, 44.6532825972], [0.3763028323, 44.6566713806], [0.36639276590000003, 44.662167449], [0.361600001, 44.660424613800004], [0.3545887437, 44.6548128238], [0.3496225764, 44.6601301196], [0.3503243413, 44.674861232], [0.35649465080000003, 44.6834510102], [0.3596155447, 44.6909975577], [0.34082747700000005, 44.7035956905], [0.34348267800000004, 44.7091318074], [0.3479938573, 44.7108686271], [0.347893177, 44.7185013964], [0.346185324, 44.7225411055], [0.340785339, 44.7266804561], [0.3394294524, 44.7319194124], [0.3354441218, 44.7374338378], [0.32471961050000003, 44.7446790873], [0.31619647840000004, 44.7528100049], [0.2979757516, 44.7618041746], [0.2820498079, 44.7730922307], [0.2740235001, 44.7836178762], [0.27263943900000004, 44.7894627864], [0.27439801350000004, 44.7960858772], [0.2697337553, 44.8088623779], [0.2659773111, 44.8125912732], [0.26634804570000004, 44.8182893662], [0.2637208761, 44.8264143521], [0.2840537749, 44.823658404], [0.2969524522, 44.8293912604], [0.3007522791, 44.8291910175], [0.2987836266, 44.8346428159], [0.3002876436, 44.8378045002], [0.3150602024, 44.8454157785], [0.3080019405, 44.8517282154], [0.28805237300000003, 44.8631735211], [0.2770766595, 44.8674767165], [0.2536494762, 44.8676850824], [0.2427344934, 44.8723017898], [0.23885928620000002, 44.8723721265], [0.2373098837, 44.8698227902], [0.2440912022, 44.8607203423], [0.2417558695, 44.8568966212], [0.22239699370000002, 44.844614779], [0.2099164739, 44.8415493873], [0.19284221040000002, 44.8208034226], [0.1895656179, 44.8200078262], [0.1785471093, 44.8259775896], [0.14164194130000002, 44.8285029242], [0.12388698940000001, 44.8279187031], [0.1126443072, 44.8190641668], [0.10851421480000001, 44.828158653], [0.09802119590000001, 44.8328685788], [0.08203588440000001, 44.8307076775], [0.0753857534, 44.8194139698], [0.06842333020000001, 44.8212149118], [0.0630763162, 44.8255232198], [0.0478097532, 44.8244160375], [0.0394657247, 44.8274911183], [0.037472230700000005, 44.8298335433], [0.0387127465, 44.8387231356], [0.0225387711, 44.8493901643], [0.0186583364, 44.8496238254], [0.0040787638, 44.8455460793], [-0.0342095401, 44.8521099189], [-0.0330781982, 44.8555988885], [-0.0154438109, 44.8577121217], [-0.0118502525, 44.8606910907], [-0.0073398029, 44.8684123803], [4.9344000000000006e-06, 44.8708537198], [0.0034460026000000003, 44.8743461087], [0.0010873862, 44.8762763012], [0.0022608102, 44.8785055146], [0.007255211, 44.8831803662], [0.0133213301, 44.8855232228], [0.0159427353, 44.894307175], [0.021311276100000002, 44.8983336808], [0.026363110300000003, 44.9067942043], [0.034337453000000004, 44.9145694096], [0.027554243500000002, 44.921973541], [0.018214273, 44.9280275149], [0.0096453761, 44.9427493659], [0.006726637000000001, 44.9516736624], [0.0095527061, 44.9562097281], [0.0092278597, 44.9627720571], [0.0129754508, 44.9674400361], [0.0177130825, 44.9806327749], [0.0270602277, 44.9753751952], [0.03021399, 44.9757468917], [0.0333854761, 44.9806266981], [0.036735159100000005, 44.991147848], [0.0401077026, 44.9935000732], [0.035853106600000004, 45.0111483829], [0.0394483516, 45.0199523823], [0.0391416081, 45.0243105324], [0.0408777613, 45.0222312193], [0.0436430478, 45.0327276309], [0.0474273917, 45.0363834774], [0.0542362252, 45.0393263702], [0.0651251097, 45.0595731311], [0.0732914503, 45.0701244307], [0.0723439824, 45.0746946883], [0.0647559253, 45.0820175747], [0.0625856469, 45.0937709291], [0.0602622576, 45.0980886223], [0.0492550966, 45.1103886723], [0.0408345897, 45.1153535844], [0.0210237043, 45.1180200979], [-0.006742759, 45.1190614031], [-0.0248490005, 45.1131579721], [-0.0401975542, 45.1023799066], [-0.041783054300000004, 45.1133251735], [-0.031115996000000003, 45.1245781393], [-0.029072672900000002, 45.1288425609], [-0.0370462754, 45.1390303271], [-0.0367535805, 45.1407422282], [-0.0262824654, 45.1418612702], [-0.0201785676, 45.1463554708], [0.0044382017, 45.1528329956], [0.003093779, 45.1560542104], [-0.0011738739, 45.1595635413], [-0.012952594900000001, 45.1595496918], [-0.017907367100000002, 45.1612079856], [-0.0192131462, 45.1650058078], [-0.017852544, 45.1692190844], [0.0016786788000000001, 45.1833823649], [0.0085675878, 45.2028346987], [0.0205418261, 45.2037478072], [0.0348469423, 45.2087510745], [0.0384461145, 45.2162055212], [0.0534278948, 45.2268549084], [0.055841312100000005, 45.2270302831], [0.062925519, 45.2219979313], [0.0757279335, 45.2202632937], [0.0868197874, 45.2241447168], [0.09130926780000001, 45.2273198452], [0.0961902251, 45.2278595228], [0.1148658229, 45.2140424204], [0.12772945, 45.2091147963], [0.1445464279, 45.2136592441], [0.1469933897, 45.2249114497], [0.1565701505, 45.2258557537], [0.1638103718, 45.2299033549], [0.1705508758, 45.2370093328], [0.17473211760000001, 45.2392054843], [0.17229592100000002, 45.2517119798], [0.1781260549, 45.2544704747], [0.1748607705, 45.26143565], [0.188176229, 45.2597946471], [0.20441598330000002, 45.2635988069], [0.215793113, 45.2841001915], [0.2209105416, 45.2902272243], [0.2364362932, 45.2926635584], [0.25262335080000003, 45.28940353], [0.25330565850000003, 45.291797081], [0.26660296980000003, 45.2977459013], [0.2697029976, 45.3084675714], [0.2649093258, 45.3345293973], [0.2586960633, 45.3461217452], [0.2569676259, 45.3530638742], [0.24932846320000002, 45.36304505], [0.2503114991, 45.3734126224], [0.2528545874, 45.3804442371], [0.26287029500000003, 45.3968649877], [0.26780372410000003, 45.4084307294], [0.2706144457, 45.4204067635], [0.27480648010000003, 45.4244893582], [0.2928207467, 45.4339925188], [0.303265479, 45.4322296476], [0.306581361, 45.4337022817], [0.3118184812, 45.4328161797], [0.3176799131, 45.4359595364], [0.3105603198, 45.4427373461], [0.3019413481, 45.4459558314], [0.3026733251, 45.4590629758], [0.3078503937, 45.4608667965], [0.3220472317, 45.4520346758], [0.3293952886, 45.4433479028], [0.333362465, 45.4502924253], [0.33274979930000004, 45.459001098], [0.3346289179, 45.4602080269]]], ""type"": ""Polygon""}";45.1048831968, 0.741241489304
